[ 2019-06-15 14:40:53,101 -    DEBUG ] << info depth 17 seldepth 28 multipv 1 score cp 79 time 3697 nodes 3076104 nps 832054 pv g1f3 e5f3 g2f3 b7b6 b1c3 c8b7 e1c1 f8d6 f1e2 g8e7 c4c5 b6c5 e3c5 e7f5 c5d6 c7d6 e2d3 f5d4 d3e4
[ 2019-06-15 14:40:54,413 -    DEBUG ] << bestmove g1f3 ponder e5f3
[ 2019-06-15 14:40:54,413 -     INFO ] elapsed(ms) since go: 5022
[ 2019-06-15 14:40:54,413 -     INFO ] bestmove: Nf3
[ 2019-06-15 14:40:54,413 -     INFO ] Score for this test: 0
[ 2019-06-15 14:40:54,413 -     INFO ] Total Score update: 7 / 15 (0.467)
[ 2019-06-15 14:40:54,413 -     INFO ] r1bk1bnr/ppp2ppp/8/4n3/2P5/P3B3/1P3PPP/RN2KBNR w KQ - bm Nf3; ce 79; acd 17;
[ 2019-06-15 14:40:54,413 -     INFO ] 

[ 2019-06-15 14:40:54,413 -     INFO ] Pos 3
[ 2019-06-15 14:40:54,413 -     INFO ] id tony.pos.03
[ 2019-06-15 14:40:54,413 -     INFO ] FEN: 8/7p/3k2p1/6P1/4KP2/8/7P/8 w - - 0 1
[ 2019-06-15 14:40:54,413 -     INFO ] Solutions: h4=1
[ 2019-06-15 14:40:54,413 -    DEBUG ] >> ucinewgame
[ 2019-06-15 14:40:54,413 -    DEBUG ] >> position fen 8/7p/3k2p1/6P1/4KP2/8/7P/8 w - - 0 1
[ 2019-06-15 14:40:54,413 -    DEBUG ] >> go movetime 5000
[ 2019-06-15 14:40:54,427 -    DEBUG ] << info depth 1 seldepth 3 multipv 1 score cp 166 time 1 nodes 12 nps 12000 pv f4f5
[ 2019-06-15 14:40:54,427 -    DEBUG ] << info depth 2 seldepth 3 multipv 1 score cp 178 time 1 nodes 44 nps 44000 pv f4f5 g6f5 e4f5
[ 2019-06-15 14:40:54,427 -    DEBUG ] << info depth 3 seldepth 5 multipv 1 score cp 160 time 1 nodes 195 nps 195000 pv h2h4 d6e6 e4d4
[ 2019-06-15 14:40:54,427 -    DEBUG ] << info depth 4 seldepth 5 multipv 1 score cp 167 time 1 nodes 363 nps 363000 pv f4f5 g6f5 e4f5 d6d5 h2h4
[ 2019-06-15 14:40:54,427 -    DEBUG ] << info depth 5 seldepth 7 multipv 1 score cp 197 time 1 nodes 526 nps 526000 pv f4f5
[ 2019-06-15 14:40:54,427 -    DEBUG ] << info depth 5 seldepth 7 multipv 1 score cp 206 time 1 nodes 818 nps 818000 pv f4f5 d6e7 f5f6 e7e6 h2h3 e6f7
[ 2019-06-15 14:40:54,427 -    DEBUG ] << info depth 6 seldepth 8 multipv 1 score cp 218 time 1 nodes 1349 nps 1349000 pv f4f5 d6e7 f5f6 e7e6 h2h3 e6f7 e4d5
[ 2019-06-15 14:40:54,427 -    DEBUG ] << info depth 7 seldepth 10 multipv 1 score cp 225 time 1 nodes 2409 nps 2409000 pv f4f5 d6e7 f5f6 e7e6 h2h3 e6d6 e4d4 d6e6
[ 2019-06-15 14:40:54,427 -    DEBUG ] << info depth 8 seldepth 11 multipv 1 score cp 225 time 1 nodes 4072 nps 4072000 pv f4f5 d6e7 f5f6 e7e6 h2h3 e6d6 e4d4 d6e6 h3h4
[ 2019-06-15 14:40:54,444 -    DEBUG ] << info depth 9 seldepth 13 multipv 1 score cp 218 time 16 nodes 8268 nps 516750 pv f4f5 d6e7 f5f6 e7e6 h2h3 e6d6 e4d3 d6e6 d3d4 e6f7 d4d5
[ 2019-06-15 14:40:54,444 -    DEBUG ] << info depth 10 seldepth 14 multipv 1 score cp 218 time 16 nodes 12604 nps 787750 pv f4f5 d6e7 f5f6 e7e6 h2h3 e6d6 e4d3 d6e6 d3d4 e6f7 d4d5
[ 2019-06-15 14:40:54,444 -    DEBUG ] << info depth 11 seldepth 15 multipv 1 score cp 256 time 16 nodes 24051 nps 1503187 pv f4f5 g6f5 e4f5 d6e7 h2h4 e7f7 h4h5 f7g8 f5f6 g8f8 h5h6 f8g8
[ 2019-06-15 14:40:54,444 -    DEBUG ] << info depth 12 seldepth 16 multipv 1 score cp 232 time 16 nodes 32053 nps 2003312 pv f4f5 g6f5 e4f5 d6e7 h2h4 e7f7 h4h5 f7g8 f5f6 g8f8 g5g6 f8g8 g6g7 h7h6
[ 2019-06-15 14:40:54,459 -    DEBUG ] << info depth 13 seldepth 17 multipv 1 score cp 246 time 31 nodes 44380 nps 1431612 pv f4f5 g6f5 e4f5 d6e7 h2h4 e7f7 h4h5 f7g8 f5f6 g8f8 g5g6 f8g8 g6g7 h7h6 f6g6
[ 2019-06-15 14:40:54,474 -    DEBUG ] << info depth 14 seldepth 18 multipv 1 score cp 242 time 31 nodes 73273 nps 2363645 pv f4f5 g6f5 e4f5 d6e7 h2h3 e7f7 h3h4 f7g7 h4h5 g7f8 f5f6 f8g8 h5h6 g8f8 g5g6
[ 2019-06-15 14:40:54,474 -    DEBUG ] << info depth 15 seldepth 19 multipv 1 score cp 242 time 47 nodes 97746 nps 2079702 pv f4f5 g6f5 e4f5 d6e7 h2h3 e7f7 h3h4 f7g7 h4h5 g7f8 f5f6 f8g8 h5h6 g8f8 g5g6 f8g8
[ 2019-06-15 14:40:54,490 -    DEBUG ] << info depth 16 seldepth 21 multipv 1 score cp 262 time 63 nodes 133322 nps 2116222 pv f4f5 g6f5 e4f5 d6e7 h2h3 e7f7 h3h4 f7g7 h4h5 g7f8 f5e6 f8g7 e6e7 g7g8 h5h6 g8h8 e7e6
[ 2019-06-15 14:40:54,506 -    DEBUG ] << info depth 17 seldepth 21 multipv 1 score cp 256 time 78 nodes 181037 nps 2320987 pv f4f5 g6f5 e4f5 d6e7 h2h3 e7f7 h3h4 f7g7 h4h5 g7f8 f5e6 f8g7 e6e7 g7g8 h5h6 g8h8 e7f6 h8g8
[ 2019-06-15 14:40:54,536 -    DEBUG ] << info depth 18 seldepth 22 multipv 1 score cp 247 time 109 nodes 246220 nps 2258899 pv f4f5 g6f5 e4f5 d6e7 h2h3 e7f7 h3h4 f7g7 h4h5 g7f8 f5e6 f8g7 e6e7 g7g8 h5h6 g8h8 e7e6 h8g8 e6f6 g8f8
[ 2019-06-15 14:40:54,569 -    DEBUG ] << info depth 19 seldepth 26 multipv 1 score cp 249 time 141 nodes 345192 nps 2448170 pv f4f5 g6f5 e4f5 d6e7 h2h4 e7f7 h4h5 f7f8 f5e6 f8g7 e6e7 g7g8 h5h6 g8h8 e7e6 h8g8 e6e5 g8f7 e5f5 f7f8
[ 2019-06-15 14:40:54,615 -    DEBUG ] << info depth 20 seldepth 25 multipv 1 score cp 248 time 187 nodes 468694 nps 2506385 pv f4f5 g6f5 e4f5 d6e7 h2h4 e7f7 h4h5 f7f8 f5e6 f8g7 e6e7 g7g8 h5h6 g8h8 e7e6 h8g8 e6e5 g8f7 e5f5 f7f8 f5f4
[ 2019-06-15 14:40:54,677 -    DEBUG ] << info depth 21 seldepth 29 multipv 1 score cp 248 time 250 nodes 650292 nps 2601168 pv f4f5 g6f5 e4f5 d6e7 h2h4 e7f7 h4h5 f7f8 f5e6 f8g7 e6e7 g7g8 h5h6 g8h8 e7e6 h8g8 e6e5 g8f8 e5f5 f8f7 f5g4 f7f8 g4f4
[ 2019-06-15 14:40:54,848 -    DEBUG ] << info depth 22 seldepth 28 multipv 1 score cp 248 time 421 nodes 1040896 nps 2472437 pv f4f5 g6f5 e4f5 d6e7 h2h4 e7f7 h4h5 f7f8 f5e6 f8g7 e6e7 g7g8 h5h6 g8h8 e7e6 h8g8 e6f6 g8f8 f6f5 f8f7 f5g4 f7g8 g4f4 g8f8
[ 2019-06-15 14:40:54,927 -    DEBUG ] << info depth 23 seldepth 28 multipv 1 score cp 256 time 499 nodes 1247029 nps 2499056 pv f4f5 g6f5 e4f5 d6e7 h2h4 e7f7 h4h5 f7f8 f5e6 f8g7 e6e7 g7g8 h5h6 g8h8 e7e6 h8g8 e6f6 g8f8 f6e5 f8g8 e5e6 g8f8 e6f6 f8g8
[ 2019-06-15 14:40:55,255 -    DEBUG ] << info depth 24 seldepth 29 multipv 1 score cp 247 time 827 nodes 2210575 nps 2673004 pv h2h4 d6e6 h4h5 e6d6 f4f5 g6f5 e4f5 d6e7 f5g4 e7f7 h5h6 f7f8 g4f4 f8f7 f4f5 f7g8 f5e6 g8f8 e6f6 f8g8 f6e7 g8h8 e7e6 h8g8 e6f6 g8f8
[ 2019-06-15 14:40:55,302 -    DEBUG ] << info depth 25 seldepth 31 multipv 1 score cp 249 time 874 nodes 2347257 nps 2685648 pv h2h4 d6e6 h4h5 e6d6 f4f5 g6f5 e4f5 d6e7 f5g4 e7f7 h5h6 f7f8 g4f4 f8f7 f4f5 f7g8 f5e6 g8f8 e6f6 f8g8 f6e7 g8h8 e7e6 h8g8 e6f6 g8f8 f6f5
[ 2019-06-15 14:40:55,411 -    DEBUG ] << info depth 26 seldepth 31 multipv 1 score cp 259 time 983 nodes 2663306 nps 2709365 pv h2h4 d6e6 h4h5 e6d6 f4f5 g6f5 e4f5 d6e7 h5h6 e7f7 f5f4 f7g8 f4e5 g8f7 e5f5 f7g8 f5e6 g8f8 e6f6 f8g8 f6e7 g8h8 e7d7 h8g8 d7e8 g8h8 e8f7
