[ 2019-06-18 19:07:16,579 -    DEBUG ] << info depth 7 seldepth 11 multipv 3 score cp 31 time 1 nodes 21716 nps 21716000 pv d4d5 c6e5 b1c3 e7e6 g1f3 e5f3 e2f3 f8c5
[ 2019-06-18 19:07:16,614 -    DEBUG ] << info depth 8 seldepth 18 multipv 1 score cp 25 time 13 nodes 31874 nps 2451846 pv b1c3 d7d5 c4d5 f6d5 g1f3 d5c3 b2c3 c8f5
[ 2019-06-18 19:07:16,615 -    DEBUG ] << info depth 8 seldepth 18 multipv 2 score cp 14 time 8 nodes 38471 nps 4808875 pv d4d5 c6e5 g1f3 d7d6 c1f4 e5g6 e2e3 g6f4 e3f4
[ 2019-06-18 19:07:16,615 -    DEBUG ] << info depth 8 seldepth 18 multipv 3 score cp 11 time 15 nodes 50092 nps 3339466 pv c1f4 e7e6 b1c3 d7d5 e2e3 c8d7 g1f3 c6b4
[ 2019-06-18 19:07:16,615 -    DEBUG ] << bestmove b1c3 ponder e7e6
[ 2019-06-18 19:07:16,615 -     INFO ] elapsed(ms) since go: 87
[ 2019-06-18 19:07:16,616 -     INFO ] bestmove: Nc3
[ 2019-06-18 19:07:16,616 -     INFO ] Top 1 move!!
[ 2019-06-18 19:07:16,616 -     INFO ] Score for this test: 53
[ 2019-06-18 19:07:16,616 -     INFO ] Total Score update: 53 / 53 (1.000)
[ 2019-06-18 19:07:16,616 -     INFO ] multipv 1 = {'score': 25, 'depth': 8, 'bm': 'Nc3'}
[ 2019-06-18 19:07:16,616 -     INFO ] multipv 2 = {'score': 14, 'depth': 8, 'bm': 'd5'}
[ 2019-06-18 19:07:16,616 -     INFO ] multipv 3 = {'score': 11, 'depth': 8, 'bm': 'Bf4'}
[ 2019-06-18 19:07:16,617 -     INFO ] r1bqkb1r/pppppppp/2n2n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - id "2-moves.epd pos 1 MultiPV=1"; bm Nc3; ce 25; acd 8;
[ 2019-06-18 19:07:16,617 -     INFO ] r1bqkb1r/pppppppp/2n2n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - id "2-moves.epd pos 1 MultiPV=2"; bm d5; ce 14; acd 8;
[ 2019-06-18 19:07:16,617 -     INFO ] r1bqkb1r/pppppppp/2n2n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - id "2-moves.epd pos 1 MultiPV=3"; bm Bf4; ce 11; acd 8;
[ 2019-06-18 19:07:16,617 -     INFO ] 

[ 2019-06-18 19:07:16,617 -     INFO ] Pos 2
[ 2019-06-18 19:07:16,617 -     INFO ] EPD: r1bqkbnr/pp1ppppp/2n5/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - c0 "Nf3=100";
[ 2019-06-18 19:07:16,617 -     INFO ] id None
[ 2019-06-18 19:07:16,617 -     INFO ] FEN: r1bqkbnr/pp1ppppp/2n5/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 1
[ 2019-06-18 19:07:16,617 -     INFO ] Solutions: Nf3=100
[ 2019-06-18 19:07:16,618 -    DEBUG ] >> ucinewgame
[ 2019-06-18 19:07:16,618 -    DEBUG ] >> position fen r1bqkbnr/pp1ppppp/2n5/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 1
[ 2019-06-18 19:07:16,618 -    DEBUG ] >> go movetime 1000 depth 8
[ 2019-06-18 19:07:16,638 -    DEBUG ] << info depth 1 seldepth 1 multipv 1 score cp 86 time 1 nodes 29 nps 29000 pv e2e3
